Date,IBM,AAPL,MSFT
2018-04-05,142.00439453125,168.40786743164062,89.90521240234375
2018-04-06,138.81454467773438,164.10023498535156,87.81281280517578
2018-04-09,140.76901245117188,165.727783203125,88.33834838867188
2018-04-10,143.2582244873047,168.84645080566406,90.39183044433594
2018-04-11,143.2305450439453,168.05702209472656,89.3991470336914
2018-04-12,145.72898864746094,169.7138214111328,91.07307434082031
2018-04-13,144.4751739501953,170.28880310058594,90.58647918701172
2018-04-16,145.5630340576172,171.3511199951172,91.64727020263672
2018-04-17,148.34725952148438,173.7095947265625,93.49637603759766
2018-04-18,137.17349243164062,173.31976318359375,93.85645294189453
2018-04-19,136.16859436035156,168.40786743164062,93.53529357910156
2018-04-20,133.5872039794922,161.5078125,92.45503234863281
2018-04-23,134.47225952148438,161.0400390625,92.795654296875
2018-04-24,134.1956787109375,158.79849243164062,90.62539672851562
2018-04-25,134.5460205078125,159.4904327392578,89.83710479736328
2018-04-26,135.2650909423828,160.04595947265625,91.73485565185547
2018-04-27,135.0438690185547,158.19424438476562,93.25305938720703
2018-04-30,133.6425323486328,161.05950927734375,91.0146713256836
2018-05-01,133.67938232421875,164.80189514160156,92.45503234863281
2018-05-02,131.3284912109375,172.08206176757812,91.00495147705078
2018-05-03,130.90440368652344,172.39390563964844,91.5499496459961
2018-05-04,132.67446899414062,179.1575164794922,92.6107406616211
2018-05-07,132.03836059570312,180.45372009277344,93.6423568725586
2018-05-08,131.83555603027344,181.3210906982422,93.24333190917969
2018-05-09,132.93548583984375,182.59779357910156,94.34306335449219
2018-05-10,134.4549102783203,185.2096710205078,95.28709411621094
2018-05-11,134.3616943359375,184.50526428222656,95.08269500732422
2018-05-14,134.51083374023438,184.07479858398438,95.40385437011719
2018-05-15,133.98883056640625,182.40184020996094,94.71287536621094
2018-05-16,134.81846618652344,184.10414123535156,94.9572525024414
2018-05-17,134.697265625,182.93992614746094,94.00914001464844
2018-05-18,134.30577087402344,182.27464294433594,94.18507385253906
2018-05-21,135.62013244628906,183.56607055664062,95.39708709716797
2018-05-22,135.24725341796875,183.10621643066406,95.29934692382812
2018-05-23,134.85574340820312,184.2802734375,96.43316650390625
2018-05-24,134.29644775390625,184.07479858398438,96.091064453125
2018-05-25,133.89559936523438,184.49549865722656,96.13993072509766
2018-05-29,131.63978576660156,183.83023071289062,95.79783630371094
2018-05-30,132.94480895996094,183.4388885498047,96.71660614013672
2018-05-31,131.7236785888672,182.822509765625,96.60909271240234
2018-06-01,132.32025146484375,186.1195068359375,98.51507568359375
2018-06-04,133.3363037109375,187.6750946044922,99.37521362304688
2018-06-05,133.95152282714844,189.12303161621094,99.88349151611328
2018-06-06,134.8930206298828,189.7785186767578,100.17670440673828
2018-06-07,135.49893188476562,189.26980590820312,98.60305786132812
2018-06-08,136.22601318359375,187.54791259765625,99.33612060546875
2018-06-11,136.63616943359375,187.0880889892578,98.76921844482422
2018-06-12,136.90646362304688,188.11534118652344,99.0233383178711
2018-06-13,136.42178344726562,186.56956481933594,98.57372283935547
2018-06-14,135.3497772216797,186.6674041748047,99.13086700439453
2018-06-15,135.52688598632812,184.74986267089844,97.8699722290039
2018-06-18,134.67861938476562,184.65200805664062,98.58350372314453
2018-06-19,134.13795471191406,181.66807556152344,98.58350372314453
2018-06-20,132.95413208007812,182.46054077148438,99.57070922851562
2018-06-21,131.66773986816406,181.4430694580078,98.85718536376953
2018-06-22,131.69570922851562,180.9147491455078,98.14366912841797
2018-06-25,129.37461853027344,178.22430419921875,96.16925048828125
2018-06-26,129.6449432373047,180.4353790283203,96.84368133544922
2018-06-27,128.1534881591797,180.1712188720703,95.33843994140625
2018-06-28,130.53981018066406,181.48220825195312,96.4038314819336
2018-06-29,130.222900390625,181.10064697265625,96.38428497314453
2018-07-02,130.37203979492188,183.1258087158203,97.752685546875
2018-07-03,130.10171508789062,179.93641662597656,96.81436920166016
2018-07-05,131.83554077148438,181.3843536376953,97.50833892822266
2018-07-06,132.81430053710938,183.898681640625,98.87673950195312
2018-07-09,134.59474182128906,186.45216369628906,99.55115509033203
2018-07-10,134.8930206298828,186.2271728515625,99.81507110595703
2018-07-11,135.107421875,183.81063842773438,99.67822265625
2018-07-12,136.51498413085938,186.8924102783203,101.83833312988281
2018-07-13,136.00228881835938,187.18589782714844,103.05036163330078
2018-07-16,135.59214782714844,186.7750244140625,102.5420913696289
2018-07-17,133.75576782226562,187.3032989501953,103.55860900878906
2018-07-18,134.71591186523438,186.2760467529297,102.74735260009766
2018-07-19,139.11572265625,187.72402954101562,102.0436019897461
2018-07-20,136.42178344726562,187.29356384277344,103.87139892578125
2018-07-23,135.81585693359375,187.4598388671875,105.53302764892578
2018-07-24,136.44972229003906,188.8197479248047,105.23002624511719
2018-07-25,136.67343139648438,190.600341796875,108.3284683227539
2018-07-26,136.75735473632812,190.0035400390625,107.14578247070312
2018-07-27,135.3031768798828,186.84352111816406,105.24956512451172
2018-07-30,135.62013244628906,185.7966766357422,102.99171447753906
2018-07-31,135.09811401367188,186.16842651367188,103.68568420410156
2018-08-01,133.76510620117188,197.13565063476562,103.88115692138672
2018-08-02,133.26174926757812,202.8980712890625,105.14205932617188
2018-08-03,137.68019104003906,203.4850616455078,105.60144805908203
2018-08-06,136.12347412109375,204.5416717529297,105.68940734863281
2018-08-07,137.03700256347656,202.62413024902344,106.4224853515625
2018-08-08,136.92514038085938,202.76112365722656,107.01872253417969
2018-08-09,136.40692138671875,204.35580444335938,107.19464874267578
2018-08-10,136.13365173339844,203.74710083007812,106.5397720336914
2018-08-13,134.46591186523438,205.0626678466797,105.76761627197266
2018-08-14,135.07835388183594,205.92666625976562,107.08712768554688
2018-08-15,135.59657287597656,206.40771484375,105.63497924804688
2018-08-16,136.94398498535156,209.43157958984375,105.61536407470703
2018-08-17,137.62240600585938,213.6138916015625,105.55648803710938
2018-08-20,138.04638671875,211.53256225585938,104.8598403930664
2018-08-21,137.53758239746094,211.12020874023438,103.98657989501953
2018-08-22,136.8497772216797,211.13003540039062,105.04625701904297
2018-08-23,136.9722442626953,211.56201171875,105.53684997558594
2018-08-24,137.60353088378906,212.2198028564453,106.3610610961914
2018-08-27,138.2159881591797,213.96734619140625,107.53848266601562
